      140  36.797147    3.565481     8.551    18265.5      992.6    -1562.5     67.1     74.1     95.6 2003  5 26  0 57 18.840 1.6     0     0   227   199  0.000  0.059   1
      141  36.863694    3.681903    13.925    30998.1     1529.4     3811.6    190.8    212.7    256.1 2003  5 26  1  0 52.170 2.4     0     0    18     4  0.000  0.024   1
      142  36.817989    3.515733     7.668    15798.1     5352.8    -2445.6     70.7     79.0     88.8 2003  5 26  1  2 30.180 1.7     0     0   129   118  0.000  0.038   1
      143  36.803667    3.511943     5.941    14649.5     4203.7    -4173.2     47.5     87.8    152.5 2003  5 26  1 15 59.530 1.8     0     0   153   143  0.000  0.043   1
      144  36.783624    3.458729     6.858     9453.3     4926.1    -3255.7     43.6     41.3     55.8 2003  5 26  1 16 37.000 1.9     0     0   142   139  0.000  0.051   1
      145  36.802138    3.504921     6.604    14031.2     4402.9    -3510.3     83.6     67.3    110.6 2003  5 26  1 17  6.790 2.0     0     0    97   108  0.000  0.043   1
      146  36.763009    3.482472     3.712     9986.5     1852.0    -6401.5    154.4    243.0    201.0 2003  5 26  1 27 20.710 1.1     0     0    16    15  0.000  0.025   1
      147  36.749892    3.418108     6.379     4372.1     3762.4    -3735.2    107.9    116.5    122.6 2003  5 26  1 30 43.300 1.8     0     0   168   142  0.000  0.063   1
      148  36.815551    3.549749     8.671    18198.2     3471.5    -1442.9     90.3     82.1    104.2 2003  5 26  1 37 29.930 2.0     0     0   152   131  0.000  0.044   1
      149  36.783380    3.457520     7.042     9347.9     4962.1    -3071.4     39.2     37.0     54.5 2003  5 26  1 39 20.000 2.4     0     0   175   163  0.000  0.053   1
      150  36.816587    3.505329     7.504    14934.3     5728.3    -2610.0     60.1     45.6     67.0 2003  5 26  1 42 15.600 2.0     0     0   141   136  0.000  0.045   1
      151  36.824910    3.534720     8.145    17637.8     5073.8    -1969.3    105.3     89.7    116.6 2003  5 26  1 49  0.220 1.6     0     0    73    71  0.000  0.038   1
      152  36.857793    3.788004    13.896    38585.9    -4178.9     3782.5    150.2    251.3    240.1 2003  5 26  1 50 15.900 3.1     0     0    20    20  0.000  0.028   1
      153  36.755864    3.446282     8.205     6843.7     2947.5    -1908.5    140.9    145.5    136.5 2003  5 26  2  1 54.230 1.5     0     0   179   137  0.000  0.047   1
      154  36.747210    3.396955     6.881     2625.2     4542.0    -3233.3    110.4    109.1    108.4 2003  5 26  2  3 56.260 1.4     0     0    95    89  0.000  0.042   1
      155  36.801248    3.519728     5.042    15086.4     3599.8    -5071.9     84.5     81.7    167.5 2003  5 26  2  5 25.510 1.7     0     0    32    37  0.000  0.035   1
      156  36.846906    3.505579    10.677    16784.0     8538.9      562.8    175.5    156.6    249.5 2003  5 26  2 48 41.800 3.5     0     0    33    26  0.000  0.032   1
      157  36.814275    3.521055     5.895    15972.4     4748.2    -4218.5     83.7    100.5    136.2 2003  5 26  2 55 38.320 2.1     0     0    98    85  0.000  0.034   1
      158  36.788263    3.593116     8.038    19799.2    -1178.9    -2076.1     68.7     73.1     69.8 2003  5 26  2 56 25.260 1.7     0     0   137   123  0.000  0.044   1
      159  36.793020    3.491305     6.951    12460.7     4216.3    -3162.6     61.6     59.0     74.5 2003  5 26  2 57 49.620 2.0     0     0   157   129  0.000  0.056   1
      160  36.799299    3.516204     5.242    14704.8     3589.8    -4871.7     48.2     86.4    120.0 2003  5 26  3  1 10.580 1.4     0     0   154   118  0.000  0.042   1
      161  36.774945    3.559238     9.563    16457.8     -771.2     -550.4     69.4     80.8     81.2 2003  5 26  3  9 15.380 1.6     0     0   569   367  0.000  0.066   1
