 139.433    36.637 2007      7      17    0.1   7.14      17      13
 138.518    37.471 2007      7      17    2.5  17.66      17      14
 138.601    37.528 2007      7      17    1.8  16.70      17      19
 138.522    37.496 2007      7      17    1.6  17.94      17      20
 138.502    37.371 2007      7      17    2.2  20.07      17      27
 138.537    37.477 2007      7      17    2.0   8.96      17      31
 138.559    37.523 2007      7      17    1.8  18.97      17      39
 138.628    37.377 2007      7      17    1.7  27.81      17      42
 138.491    37.491 2007      7      17    2.4  18.22      18      17
 138.626    37.502 2007      7      17    1.9  15.83      18      18
 138.639    37.572 2007      7      17    1.1  16.20      18      21
 138.468    37.399 2007      7      17    1.8  16.25      18      22
 138.546    37.455 2007      7      17    1.2  10.06      18      22
 138.552    37.503 2007      7      17    1.7  19.70      18      25
 138.549    37.471 2007      7      17    3.0  17.75      18      40
 138.623    37.545 2007      7      17    2.0  16.07      18      44
 138.535    37.423 2007      7      17    1.9  18.18      18      45
 138.596    37.583 2007      7      17    1.4  12.85      18      56
 138.431    37.426 2007      7      17    1.9  17.65      18      56
 138.611    37.494 2007      7      17    2.1  13.98      18      57
 138.615    37.446 2007      7      17    1.9  22.48      19       3
 138.442    37.440 2007      7      17    2.3  18.84      19       9
 138.545    37.465 2007      7      17    1.9  13.54      19      10
 138.489    37.368 2007      7      17    2.0  18.37      19      21
 138.593    37.594 2007      7      17    1.9  15.28      19      33
 138.645    37.544 2007      7      17    2.1  18.65      19      52
 138.506    37.383 2007      7      17    1.9  19.94      20       7
 138.598    37.525 2007      7      17    2.3  16.09      20      13
 138.566    37.468 2007      7      17    1.3  18.83      20      18
 138.590    37.579 2007      7      17    1.5  17.07      20      36
 138.530    37.424 2007      7      17    2.3  19.41      20      47
 138.409    37.020 2007      7      17    0.8  15.82      20      56
 138.502    37.457 2007      7      17    1.7  16.56      21       3
 138.691    37.530 2007      7      17    1.8   9.45      21       3
 138.525    37.373 2007      7      17    1.7  20.64      21       4
 138.443    37.610 2007      7      17    2.2  24.19      21      10
 138.543    37.517 2007      7      17    2.0  19.53      21      22
 138.562    37.558 2007      7      17    1.6  16.45      21      30
 139.934    37.239 2007      7      17    0.3   4.66      21      37
 138.617    37.477 2007      7      17    2.9  23.50      21      38
 138.553    37.521 2007      7      17    1.8  17.78      21      39
 138.458    37.476 2007      7      17    1.5  26.40      21      54
 138.524    37.513 2007      7      17    1.4  14.02      22      13
 138.506    37.414 2007      7      17    1.0  17.41      22      29
 138.528    37.487 2007      7      17    1.4  19.13      22      40
 138.567    37.485 2007      7      17    1.6  18.18      22      53
 138.488    37.453 2007      7      17    1.9  18.41      22      56
