> break
   -119.12980000000    38.014800000000
   -119.13760000000    38.015000000000
   -119.14470000000    38.016100000000
   -119.14840000000    38.012500000000
   -119.14990000000    38.007000000000
   -119.14790000000    38.002100000000
> break
   -122.26930000000    38.678900000000
   -122.26810000000    38.673000000000
   -122.27000000000    38.668300000000
   -122.27140000000    38.662100000000
   -122.27160000000    38.655100000000
   -122.27360000000    38.650200000000
   -122.27690000000    38.645800000000
   -122.28000000000    38.641700000000
   -122.28400000000    38.638200000000
   -122.28590000000    38.633000000000
   -122.29240000000    38.634700000000
   -122.29660000000    38.638300000000
   -122.29800000000    38.644400000000
   -122.30140000000    38.649200000000
   -122.30900000000    38.648400000000
   -122.31320000000    38.651600000000
   -122.31520000000    38.657000000000
   -122.32170000000    38.660500000000
   -122.32680000000    38.664300000000
   -122.33160000000    38.667300000000
   -122.33440000000    38.672400000000
   -122.33990000000    38.675300000000
   -122.34470000000    38.679500000000
   -122.34940000000    38.683200000000
   -122.35430000000    38.686800000000
   -122.35180000000    38.682100000000
   -122.34670000000    38.678200000000
   -122.34270000000    38.674700000000
   -122.33730000000    38.671400000000
   -122.33330000000    38.667300000000
   -122.32910000000    38.662600000000
   -122.32420000000    38.659900000000
   -122.31860000000    38.656700000000
   -122.31650000000    38.651000000000
   -122.31190000000    38.648000000000
   -122.30640000000    38.645500000000
   -122.30150000000    38.642500000000
   -122.30070000000    38.636500000000
   -122.30130000000    38.630300000000
   -122.29510000000    38.628500000000
   -122.28800000000    38.629800000000
   -122.28380000000    38.626800000000
   -122.28700000000    38.622500000000
   -122.28030000000    38.621300000000
   -122.28640000000    38.619100000000
   -122.29300000000    38.620500000000
   -122.30120000000    38.618900000000
   -122.30700000000    38.615700000000
   -122.30930000000    38.611100000000
   -122.30410000000    38.614400000000
   -122.29690000000    38.616300000000
   -122.28770000000    38.615700000000
   -122.27930000000    38.616800000000
   -122.27270000000    38.615700000000
   -122.26780000000    38.612500000000
   -122.27040000000    38.608200000000
   -122.26710000000    38.604300000000
   -122.26390000000    38.598800000000
   -122.26060000000    38.594600000000
   -122.25420000000    38.592900000000
   -122.25140000000    38.588400000000
   -122.24610000000    38.586200000000
   -122.24730000000    38.579800000000
   -122.24140000000    38.577000000000
   -122.23970000000    38.582200000000
   -122.23140000000    38.582200000000
   -122.23320000000    38.577300000000
   -122.23880000000    38.574600000000
   -122.23640000000    38.570000000000
   -122.23190000000    38.566300000000
   -122.22710000000    38.563700000000
   -122.22810000000    38.557900000000
   -122.22530000000    38.553100000000
   -122.21720000000    38.552100000000
   -122.21130000000    38.550200000000
   -122.21670000000    38.547700000000
   -122.22230000000    38.550300000000
   -122.22100000000    38.543500000000
   -122.21640000000    38.539300000000
   -122.21310000000    38.535100000000
   -122.21100000000    38.530000000000
   -122.20850000000    38.525500000000
   -122.21390000000    38.523300000000
   -122.20760000000    38.520600000000
   -122.21090000000    38.516800000000
   -122.20960000000    38.511100000000
   -122.21180000000    38.505900000000
   -122.20630000000    38.503500000000
   -122.20190000000    38.500000000000
   -122.20480000000    38.505100000000
   -122.20500000000    38.511500000000
   -122.19920000000    38.513900000000
   -122.19800000000    38.519600000000
   -122.19420000000    38.523800000000
   -122.19660000000    38.529300000000
   -122.19390000000    38.533500000000
   -122.19060000000    38.539100000000
   -122.18780000000    38.534900000000
   -122.18550000000    38.528800000000
   -122.18040000000    38.524700000000
   -122.18440000000    38.529500000000
   -122.18400000000    38.536000000000
   -122.18130000000    38.540600000000
   -122.18010000000    38.545800000000
   -122.17070000000    38.546200000000
   -122.16630000000    38.542200000000
   -122.16720000000    38.535300000000
   -122.17360000000    38.536700000000
   -122.17190000000    38.531500000000
   -122.16580000000    38.529300000000
   -122.16210000000    38.525800000000
   -122.16880000000    38.523800000000
   -122.16350000000    38.521400000000
   -122.16470000000    38.515200000000
   -122.16580000000    38.509500000000
   -122.16370000000    38.504300000000
   -122.16070000000    38.500000000000
   -122.16110000000    38.493800000000
   -122.15640000000    38.489800000000
   -122.15480000000    38.496200000000
   -122.15830000000    38.500000000000
   -122.15990000000    38.505400000000
   -122.16000000000    38.512900000000
   -122.15850000000    38.518400000000
   -122.15460000000    38.523500000000
   -122.15070000000    38.527200000000
   -122.14540000000    38.530100000000
   -122.14060000000    38.526700000000
   -122.14020000000    38.520500000000
   -122.13610000000    38.517000000000
   -122.12770000000    38.517200000000
   -122.12260000000    38.513600000000
   -122.11920000000    38.509700000000
   -122.12180000000    38.503500000000
   -122.12410000000    38.495300000000
   -122.12050000000    38.500000000000
   -122.11710000000    38.504700000000
   -122.11290000000    38.509500000000
   -122.10700000000    38.511800000000
   -122.11150000000    38.514600000000
   -122.11710000000    38.517400000000
   -122.12200000000    38.520900000000
   -122.12640000000    38.523800000000
   -122.13400000000    38.522500000000
   -122.13290000000    38.529000000000
   -122.13820000000    38.531900000000
   -122.13920000000    38.539400000000
   -122.14040000000    38.534000000000
   -122.15060000000    38.533300000000
   -122.15660000000    38.530100000000
   -122.16110000000    38.534500000000
   -122.16070000000    38.541600000000
   -122.16340000000    38.547600000000
   -122.16790000000    38.550700000000
   -122.17530000000    38.553200000000
   -122.18200000000    38.554400000000
   -122.18980000000    38.555200000000
   -122.18530000000    38.558800000000
   -122.19170000000    38.560000000000
   -122.19420000000    38.564400000000
   -122.19150000000    38.569200000000
   -122.19430000000    38.573600000000
   -122.19670000000    38.578200000000
   -122.19960000000    38.582500000000
   -122.20270000000    38.586500000000
   -122.20600000000    38.591000000000
   -122.20950000000    38.595200000000
   -122.21440000000    38.597900000000
   -122.21910000000    38.600600000000
   -122.22240000000    38.607200000000
   -122.22750000000    38.609500000000
   -122.23290000000    38.612600000000
   -122.23170000000    38.619400000000
   -122.23350000000    38.625300000000
   -122.23680000000    38.629200000000
   -122.23920000000    38.635500000000
   -122.24140000000    38.640300000000
   -122.24770000000    38.643700000000
   -122.25180000000    38.647200000000
   -122.25550000000    38.651900000000
   -122.25750000000    38.657200000000
   -122.26020000000    38.662000000000
   -122.26240000000    38.667900000000
   -122.26450000000    38.673200000000
   -122.26780000000    38.677400000000
> break
   -122.22790000000    38.579100000000
   -122.23050000000    38.574600000000
   -122.22670000000    38.570800000000
   -122.22340000000    38.565400000000
   -122.21790000000    38.568000000000
   -122.21200000000    38.571200000000
   -122.21430000000    38.576500000000
   -122.22060000000    38.578200000000
   -122.22870000000    38.578400000000
> break
   -122.74810000000    38.999700000000
   -122.74610000000    38.993700000000
   -122.74070000000    38.990800000000
   -122.73730000000    38.986100000000
   -122.73300000000    38.982500000000
   -122.73650000000    38.979000000000
   -122.73930000000    38.974400000000
   -122.73730000000    38.968900000000
   -122.73290000000    38.965000000000
   -122.72740000000    38.962700000000
   -122.72110000000    38.960800000000
   -122.71670000000    38.964300000000
   -122.71090000000    38.966500000000
   -122.70420000000    38.964500000000
   -122.70110000000    38.960300000000
   -122.69750000000    38.956100000000
   -122.69390000000    38.951200000000
   -122.68600000000    38.950700000000
   -122.68110000000    38.946400000000
   -122.67360000000    38.945400000000
   -122.66520000000    38.945400000000
   -122.65830000000    38.948300000000
   -122.65170000000    38.949800000000
   -122.65040000000    38.943400000000
   -122.64720000000    38.938800000000
   -122.64510000000    38.933900000000
   -122.64590000000    38.928400000000
   -122.64410000000    38.921900000000
   -122.63930000000    38.918700000000
   -122.63330000000    38.917200000000
   -122.62540000000    38.919100000000
   -122.62620000000    38.926000000000
   -122.62890000000    38.930400000000
   -122.63820000000    38.930000000000
   -122.63400000000    38.926600000000
   -122.63080000000    38.922100000000
   -122.63670000000    38.920100000000
   -122.64260000000    38.923300000000
   -122.64440000000    38.929100000000
   -122.64330000000    38.934800000000
   -122.63620000000    38.936100000000
   -122.63360000000    38.941300000000
   -122.63660000000    38.947000000000
   -122.64190000000    38.949800000000
   -122.64680000000    38.953200000000
   -122.64920000000    38.958400000000
   -122.65100000000    38.965000000000
   -122.65720000000    38.966800000000
   -122.66330000000    38.970000000000
   -122.67120000000    38.970500000000
   -122.67690000000    38.974100000000
   -122.68430000000    38.976100000000
   -122.68770000000    38.979900000000
   -122.69490000000    38.978300000000
   -122.69640000000    38.983700000000
   -122.69750000000    38.989600000000
   -122.70380000000    38.991100000000
   -122.70630000000    38.995600000000
   -122.71100000000    39.000000000000
> break
   -122.69800000000    38.999800000000
   -122.69190000000    38.997900000000
   -122.68400000000    38.998400000000
   -122.67620000000    38.997800000000
> break
   -122.88740000000    39.115600000000
   -122.89130000000    39.111800000000
   -122.89550000000    39.106900000000
   -122.89820000000    39.102500000000
   -122.90000000000    39.097200000000
   -122.90130000000    39.091800000000
   -122.90150000000    39.085600000000
   -122.90360000000    39.080900000000
   -122.90890000000    39.078000000000
   -122.91240000000    39.074100000000
   -122.91260000000    39.067800000000
   -122.91300000000    39.060900000000
   -122.91490000000    39.055100000000
   -122.91330000000    39.049800000000
   -122.91260000000    39.042600000000
   -122.91320000000    39.035900000000
